metric_score,metric_name,mol_prop,model_name,fold,split_type,task,AC_label,suffix
0.8636363636363636,Precision_NPV,MDR1,grover_base,17,scaffold,cutoff6,AC,
0.9761904761904762,Precision_NPV,MDR1,grover_base_rdkit,17,scaffold,cutoff6,AC,
1.0,AUROC,MDR1,RF,18,scaffold,cutoff6,AC,
0.8333333333333334,AUROC,MDR1,molbert,18,scaffold,cutoff6,AC,
1.0,AUROC,MDR1,grover_base,18,scaffold,cutoff6,AC,
0.8055555555555556,AUROC,MDR1,grover_base_rdkit,18,scaffold,cutoff6,AC,
1.0,AUPRC,MDR1,RF,18,scaffold,cutoff6,AC,
0.4963102829975895,AUPRC,MDR1,molbert,18,scaffold,cutoff6,AC,
1.0,AUPRC,MDR1,grover_base,18,scaffold,cutoff6,AC,
0.4788023803470028,AUPRC,MDR1,grover_base_rdkit,18,scaffold,cutoff6,AC,
1.0,Precision_PPV,MDR1,RF,18,scaffold,cutoff6,AC,
0.2777777777777778,Precision_PPV,MDR1,molbert,18,scaffold,cutoff6,AC,
1.0,Precision_PPV,MDR1,grover_base,18,scaffold,cutoff6,AC,
0.21739130434782608,Precision_PPV,MDR1,grover_base_rdkit,18,scaffold,cutoff6,AC,
0.9795918367346939,Precision_NPV,MDR1,RF,18,scaffold,cutoff6,AC,
0.9722222222222222,Precision_NPV,MDR1,molbert,18,scaffold,cutoff6,AC,
0.9795918367346939,Precision_NPV,MDR1,grover_base,18,scaffold,cutoff6,AC,
0.967741935483871,Precision_NPV,MDR1,grover_base_rdkit,18,scaffold,cutoff6,AC,
0.9887482419127989,AUROC,MDR1,RF,19,scaffold,cutoff6,AC,
0.9662447257383966,AUROC,MDR1,molbert,19,scaffold,cutoff6,AC,
0.9669479606188467,AUROC,MDR1,grover_base,19,scaffold,cutoff6,AC,
0.9282700421940928,AUROC,MDR1,grover_base_rdkit,19,scaffold,cutoff6,AC,
0.9355169965410801,AUPRC,MDR1,RF,19,scaffold,cutoff6,AC,
0.932284863041442,AUPRC,MDR1,molbert,19,scaffold,cutoff6,AC,
0.9426894284924363,AUPRC,MDR1,grover_base,19,scaffold,cutoff6,AC,
0.873526240984673,AUPRC,MDR1,grover_base_rdkit,19,scaffold,cutoff6,AC,
0.7727272727272727,Precision_PPV,MDR1,RF,19,scaffold,cutoff6,AC,
0.8,Precision_PPV,MDR1,molbert,19,scaffold,cutoff6,AC,
0.9411764705882353,Precision_PPV,MDR1,grover_base,19,scaffold,cutoff6,AC,
0.5714285714285714,Precision_PPV,MDR1,grover_base_rdkit,19,scaffold,cutoff6,AC,
0.9866666666666667,Precision_NPV,MDR1,RF,19,scaffold,cutoff6,AC,
0.974025974025974,Precision_NPV,MDR1,molbert,19,scaffold,cutoff6,AC,
0.975,Precision_NPV,MDR1,grover_base,19,scaffold,cutoff6,AC,
0.9710144927536232,Precision_NPV,MDR1,grover_base_rdkit,19,scaffold,cutoff6,AC,
0.89453125,AUROC,MDR1,RF,20,scaffold,cutoff6,AC,
0.9322916666666666,AUROC,MDR1,molbert,20,scaffold,cutoff6,AC,
0.7109375,AUROC,MDR1,grover_base,20,scaffold,cutoff6,AC,
0.828125,AUROC,MDR1,grover_base_rdkit,20,scaffold,cutoff6,AC,
0.6286027001380262,AUPRC,MDR1,RF,20,scaffold,cutoff6,AC,
0.6423715538847117,AUPRC,MDR1,molbert,20,scaffold,cutoff6,AC,
0.3483004319249256,AUPRC,MDR1,grover_base,20,scaffold,cutoff6,AC,
0.4713426656057519,AUPRC,MDR1,grover_base_rdkit,20,scaffold,cutoff6,AC,
0.8571428571428571,Precision_PPV,MDR1,RF,20,scaffold,cutoff6,AC,
0.6666666666666666,Precision_PPV,MDR1,molbert,20,scaffold,cutoff6,AC,
0.42857142857142855,Precision_PPV,MDR1,grover_base,20,scaffold,cutoff6,AC,
