mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name,desc_name,size
0.4530942023688115,0.1138866786475694,scaffold,maccs,mw_size600_desc,RF,Pearson_R,mw,600
19.061810010572284,1.680843085480911,scaffold,maccs,mw_size600_desc,RF,MAPE,mw,600
20.163810396317444,1.97136407296088,scaffold,atomPairs,mw_size600_desc,RF,RMSE,mw,600
16.887681562185403,1.837237576340789,scaffold,atomPairs,mw_size600_desc,RF,MAE,mw,600
0.376479982917105,0.0903784010235361,scaffold,atomPairs,mw_size600_desc,RF,R2,mw,600
0.6366683259653031,0.089293514872426,scaffold,atomPairs,mw_size600_desc,RF,Pearson_R,mw,600
16.887681562185403,1.837237576340789,scaffold,atomPairs,mw_size600_desc,RF,MAPE,mw,600
28.94389828571131,3.0281400907666782,scaffold,morganBits,mw_size600_desc,SVM,RMSE,mw,600
22.853076849015658,2.7206566316808973,scaffold,morganBits,mw_size600_desc,SVM,MAE,mw,600
-0.3193257256107396,0.3675179356386056,scaffold,morganBits,mw_size600_desc,SVM,R2,mw,600
0.5061922935751756,0.0992139979836942,scaffold,morganBits,mw_size600_desc,SVM,Pearson_R,mw,600
22.853076849015658,2.7206566316808973,scaffold,morganBits,mw_size600_desc,SVM,MAPE,mw,600
24.91928445399574,3.4589699313540536,scaffold,maccs,mw_size600_desc,SVM,RMSE,mw,600
19.823171180760745,2.6644845836772904,scaffold,maccs,mw_size600_desc,SVM,MAE,mw,600
0.0381162306491175,0.22886907073885,scaffold,maccs,mw_size600_desc,SVM,R2,mw,600
0.5115253942477846,0.1032105307544497,scaffold,maccs,mw_size600_desc,SVM,Pearson_R,mw,600
19.823171180760745,2.6644845836772904,scaffold,maccs,mw_size600_desc,SVM,MAPE,mw,600
16.058218622763142,2.3264714478950563,scaffold,atomPairs,mw_size600_desc,SVM,RMSE,mw,600
12.223854918051527,1.4740220966423994,scaffold,atomPairs,mw_size600_desc,SVM,MAE,mw,600
0.5904383955142932,0.1410469189104778,scaffold,atomPairs,mw_size600_desc,SVM,R2,mw,600
0.8746262423915584,0.0406072813069656,scaffold,atomPairs,mw_size600_desc,SVM,Pearson_R,mw,600
12.223854918051527,1.4740220966423994,scaffold,atomPairs,mw_size600_desc,SVM,MAPE,mw,600
24.91092817476522,2.197065589610584,scaffold,morganBits,mw_size600_desc,XGBoost,RMSE,mw,600
20.62172678350709,2.0242304577156185,scaffold,morganBits,mw_size600_desc,XGBoost,MAE,mw,600
0.0525944713783555,0.083472758909924,scaffold,morganBits,mw_size600_desc,XGBoost,R2,mw,600
0.2892275961995607,0.1026548605713768,scaffold,morganBits,mw_size600_desc,XGBoost,Pearson_R,mw,600
20.62172678350709,2.0242304577156185,scaffold,morganBits,mw_size600_desc,XGBoost,MAPE,mw,600
22.802325233538262,2.140978468560064,scaffold,maccs,mw_size600_desc,XGBoost,RMSE,mw,600
18.398241663071985,1.942792765569342,scaffold,maccs,mw_size600_desc,XGBoost,MAE,mw,600
0.1984998161639638,0.1405192752988747,scaffold,maccs,mw_size600_desc,XGBoost,R2,mw,600
0.4808139425065094,0.1131936425221611,scaffold,maccs,mw_size600_desc,XGBoost,Pearson_R,mw,600
18.398241663071985,1.942792765569342,scaffold,maccs,mw_size600_desc,XGBoost,MAPE,mw,600
18.85114192544325,2.236157022687705,scaffold,atomPairs,mw_size600_desc,XGBoost,RMSE,mw,600
15.381880662587951,1.92126432625272,scaffold,atomPairs,mw_size600_desc,XGBoost,MAE,mw,600
0.45585301222478,0.0886720863359541,scaffold,atomPairs,mw_size600_desc,XGBoost,R2,mw,600
0.6855824989810967,0.072236618148045,scaffold,atomPairs,mw_size600_desc,XGBoost,Pearson_R,mw,600
15.381880662587951,1.92126432625272,scaffold,atomPairs,mw_size600_desc,XGBoost,MAPE,mw,600
24.06894021167331,7.811768293535167,scaffold,SMILES,mw_size600_desc,RNN,RMSE,mw,600
18.667181857559417,3.0589933610432287,scaffold,SMILES,mw_size600_desc,RNN,MAE,mw,600
0.0229145561883917,0.8244811831579543,scaffold,SMILES,mw_size600_desc,RNN,R2,mw,600
0.584671243076102,0.1645538178557553,scaffold,SMILES,mw_size600_desc,RNN,Pearson_R,mw,600
18.667181857559417,3.0589933610432287,scaffold,SMILES,mw_size600_desc,RNN,MAPE,mw,600
86.58702299704855,34.248267220454736,scaffold,Graph,mw_size600_desc,GCN,RMSE,mw,600
63.15956601513757,26.72924127956801,scaffold,Graph,mw_size600_desc,GCN,MAE,mw,600
-12.268069800980898,9.819886393526186,scaffold,Graph,mw_size600_desc,GCN,R2,mw,600
-0.0409646066499697,0.1400083353015662,scaffold,Graph,mw_size600_desc,GCN,Pearson_R,mw,600
63.15956601513757,26.72924127956801,scaffold,Graph,mw_size600_desc,GCN,MAPE,mw,600
64.98524459842129,23.285597222040018,scaffold,Graph,mw_size600_desc,GIN,RMSE,mw,600
46.81757699966431,18.522366599828413,scaffold,Graph,mw_size600_desc,GIN,MAE,mw,600
-6.641424489197122,5.663028098275035,scaffold,Graph,mw_size600_desc,GIN,R2,mw,600
-0.0476183734531184,0.1471741830967581,scaffold,Graph,mw_size600_desc,GIN,Pearson_R,mw,600
46.81757699966431,18.522366599828413,scaffold,Graph,mw_size600_desc,GIN,MAPE,mw,600
24.81641481158512,2.5996419735425778,scaffold,Graph,mw_size600_desc,GROVER,RMSE,mw,600
20.488749683561323,2.2823188456220125,scaffold,Graph,mw_size600_desc,GROVER,MAE,mw,600
0.0605753270422201,0.1000259249851227,scaffold,Graph,mw_size600_desc,GROVER,R2,mw,600
0.3010621112894002,0.165039806999785,scaffold,Graph,mw_size600_desc,GROVER,Pearson_R,mw,600
20.488749683561323,2.2823188456220125,scaffold,Graph,mw_size600_desc,GROVER,MAPE,mw,600
305.266638556837,3.74443540624198,scaffold,SMILES,mw_size600_desc,MolBERT,RMSE,mw,600
