model_1,model_2,metric_name,mol_prop,split_type,task,p_value,stats_method
molbert,grover_base,RMSE,MOR,random,reg,0.1305916349444668,wilcoxon
molbert,grover_base,RMSE,MOR,random,reg,0.22340312262478937,ttest_ind
molbert,grover_base,RMSE,MOR,random,reg,0.13928936568684838,ranksums
molbert,grover_base_rdkit,RMSE,MOR,random,reg,5.642348541635974e-06,ttest_rel
molbert,grover_base_rdkit,RMSE,MOR,random,reg,5.751653269401829e-06,wilcoxon
molbert,grover_base_rdkit,RMSE,MOR,random,reg,0.00034088981600041766,ttest_ind
molbert,grover_base_rdkit,RMSE,MOR,random,reg,0.0012045979432564896,ranksums
grover_base,RF,RMSE,MOR,random,reg,1.099339020620548e-12,ttest_rel
grover_base,RF,RMSE,MOR,random,reg,1.9209211049031396e-06,wilcoxon
grover_base,RF,RMSE,MOR,random,reg,5.661079369047726e-16,ttest_ind
grover_base,RF,RMSE,MOR,random,reg,5.316742803642794e-10,ranksums
grover_base,molbert,RMSE,MOR,random,reg,0.18533670279479025,ttest_rel
grover_base,molbert,RMSE,MOR,random,reg,0.1305916349444668,wilcoxon
grover_base,molbert,RMSE,MOR,random,reg,0.22340312262478937,ttest_ind
grover_base,molbert,RMSE,MOR,random,reg,0.13928936568684838,ranksums
grover_base,grover_base,RMSE,MOR,random,reg,,ttest_rel
grover_base,grover_base,RMSE,MOR,random,reg,1,wilcoxon
grover_base,grover_base,RMSE,MOR,random,reg,1.0,ttest_ind
grover_base,grover_base,RMSE,MOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,RMSE,MOR,random,reg,0.002269328045709056,ttest_rel
grover_base,grover_base_rdkit,RMSE,MOR,random,reg,0.00316176493665549,wilcoxon
grover_base,grover_base_rdkit,RMSE,MOR,random,reg,0.0031492647209094347,ttest_ind
grover_base,grover_base_rdkit,RMSE,MOR,random,reg,0.004325494122990468,ranksums
grover_base_rdkit,RF,RMSE,MOR,random,reg,3.32513749085878e-16,ttest_rel
grover_base_rdkit,RF,RMSE,MOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,RMSE,MOR,random,reg,8.975320176748512e-21,ttest_ind
grover_base_rdkit,RF,RMSE,MOR,random,reg,3.878714475901378e-11,ranksums
grover_base_rdkit,molbert,RMSE,MOR,random,reg,5.642348541635974e-06,ttest_rel
grover_base_rdkit,molbert,RMSE,MOR,random,reg,5.751653269401829e-06,wilcoxon
grover_base_rdkit,molbert,RMSE,MOR,random,reg,0.00034088981600041766,ttest_ind
grover_base_rdkit,molbert,RMSE,MOR,random,reg,0.0012045979432564896,ranksums
grover_base_rdkit,grover_base,RMSE,MOR,random,reg,0.002269328045709056,ttest_rel
grover_base_rdkit,grover_base,RMSE,MOR,random,reg,0.00316176493665549,wilcoxon
grover_base_rdkit,grover_base,RMSE,MOR,random,reg,0.0031492647209094347,ttest_ind
grover_base_rdkit,grover_base,RMSE,MOR,random,reg,0.004325494122990468,ranksums
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,random,reg,1.0,ranksums
RF,RF,MAE,MOR,random,reg,,ttest_rel
RF,RF,MAE,MOR,random,reg,1,wilcoxon
RF,RF,MAE,MOR,random,reg,1.0,ttest_ind
RF,RF,MAE,MOR,random,reg,1.0,ranksums
RF,molbert,MAE,MOR,random,reg,1.9212339779891222e-29,ttest_rel
RF,molbert,MAE,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,MAE,MOR,random,reg,4.716123859312622e-44,ttest_ind
RF,molbert,MAE,MOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,MAE,MOR,random,reg,1.272865462122852e-13,ttest_rel
RF,grover_base,MAE,MOR,random,reg,1.9209211049031396e-06,wilcoxon
RF,grover_base,MAE,MOR,random,reg,2.292321138409215e-18,ttest_ind
RF,grover_base,MAE,MOR,random,reg,3.6431710502669515e-10,ranksums
RF,grover_base_rdkit,MAE,MOR,random,reg,3.741135213543891e-17,ttest_rel
RF,grover_base_rdkit,MAE,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,MAE,MOR,random,reg,2.6736243262436306e-23,ttest_ind
RF,grover_base_rdkit,MAE,MOR,random,reg,2.8719490663203234e-11,ranksums
molbert,RF,MAE,MOR,random,reg,1.9212339779891222e-29,ttest_rel
molbert,RF,MAE,MOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,MAE,MOR,random,reg,4.716123859312622e-44,ttest_ind
molbert,RF,MAE,MOR,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,MAE,MOR,random,reg,,ttest_rel
molbert,molbert,MAE,MOR,random,reg,1,wilcoxon
molbert,molbert,MAE,MOR,random,reg,1.0,ttest_ind
molbert,molbert,MAE,MOR,random,reg,1.0,ranksums
molbert,grover_base,MAE,MOR,random,reg,0.04683972452020857,ttest_rel
molbert,grover_base,MAE,MOR,random,reg,0.05446250397189108,wilcoxon
molbert,grover_base,MAE,MOR,random,reg,0.05642675642024867,ttest_ind
molbert,grover_base,MAE,MOR,random,reg,0.03205359011068274,ranksums
molbert,grover_base_rdkit,MAE,MOR,random,reg,4.191850528592432e-06,ttest_rel
molbert,grover_base_rdkit,MAE,MOR,random,reg,3.5152372790448263e-06,wilcoxon
molbert,grover_base_rdkit,MAE,MOR,random,reg,3.0944812095004566e-05,ttest_ind
molbert,grover_base_rdkit,MAE,MOR,random,reg,0.00023202781436071267,ranksums
grover_base,RF,MAE,MOR,random,reg,1.272865462122852e-13,ttest_rel
grover_base,RF,MAE,MOR,random,reg,1.9209211049031396e-06,wilcoxon
grover_base,RF,MAE,MOR,random,reg,2.292321138409215e-18,ttest_ind
grover_base,RF,MAE,MOR,random,reg,3.6431710502669515e-10,ranksums
grover_base,molbert,MAE,MOR,random,reg,0.04683972452020857,ttest_rel
grover_base,molbert,MAE,MOR,random,reg,0.05446250397189108,wilcoxon
grover_base,molbert,MAE,MOR,random,reg,0.05642675642024867,ttest_ind
grover_base,molbert,MAE,MOR,random,reg,0.03205359011068274,ranksums
grover_base,grover_base,MAE,MOR,random,reg,,ttest_rel
grover_base,grover_base,MAE,MOR,random,reg,1,wilcoxon
grover_base,grover_base,MAE,MOR,random,reg,1.0,ttest_ind
grover_base,grover_base,MAE,MOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,MAE,MOR,random,reg,0.00027803644694942393,ttest_rel
grover_base,grover_base_rdkit,MAE,MOR,random,reg,0.0006156406207014214,wilcoxon
grover_base,grover_base_rdkit,MAE,MOR,random,reg,0.00020776423724650376,ttest_ind
grover_base,grover_base_rdkit,MAE,MOR,random,reg,0.00032737562557942835,ranksums
grover_base_rdkit,RF,MAE,MOR,random,reg,3.741135213543891e-17,ttest_rel
grover_base_rdkit,RF,MAE,MOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,MAE,MOR,random,reg,2.6736243262436306e-23,ttest_ind
grover_base_rdkit,RF,MAE,MOR,random,reg,2.8719490663203234e-11,ranksums
grover_base_rdkit,molbert,MAE,MOR,random,reg,4.191850528592432e-06,ttest_rel
grover_base_rdkit,molbert,MAE,MOR,random,reg,3.5152372790448263e-06,wilcoxon
grover_base_rdkit,molbert,MAE,MOR,random,reg,3.0944812095004566e-05,ttest_ind
grover_base_rdkit,molbert,MAE,MOR,random,reg,0.00023202781436071267,ranksums
grover_base_rdkit,grover_base,MAE,MOR,random,reg,0.00027803644694942393,ttest_rel
grover_base_rdkit,grover_base,MAE,MOR,random,reg,0.0006156406207014214,wilcoxon
grover_base_rdkit,grover_base,MAE,MOR,random,reg,0.00020776423724650376,ttest_ind
grover_base_rdkit,grover_base,MAE,MOR,random,reg,0.00032737562557942835,ranksums
grover_base_rdkit,grover_base_rdkit,MAE,MOR,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,MAE,MOR,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,MAE,MOR,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,MAE,MOR,random,reg,1.0,ranksums
RF,RF,R2,MOR,random,reg,,ttest_rel
RF,RF,R2,MOR,random,reg,1,wilcoxon
RF,RF,R2,MOR,random,reg,1.0,ttest_ind
RF,RF,R2,MOR,random,reg,1.0,ranksums
RF,molbert,R2,MOR,random,reg,4.4166134551017857e-26,ttest_rel
RF,molbert,R2,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,R2,MOR,random,reg,1.8669776762035084e-38,ttest_ind
RF,molbert,R2,MOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,R2,MOR,random,reg,1.0835081090494952e-11,ttest_rel
RF,grover_base,R2,MOR,random,reg,1.9209211049031396e-06,wilcoxon
RF,grover_base,R2,MOR,random,reg,3.3326406369168822e-15,ttest_ind
RF,grover_base,R2,MOR,random,reg,3.6431710502669515e-10,ranksums
RF,grover_base_rdkit,R2,MOR,random,reg,5.148623017872395e-16,ttest_rel
RF,grover_base_rdkit,R2,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,R2,MOR,random,reg,2.156263548688904e-22,ttest_ind
RF,grover_base_rdkit,R2,MOR,random,reg,3.175217248667983e-11,ranksums
molbert,RF,R2,MOR,random,reg,4.4166134551017857e-26,ttest_rel
molbert,RF,R2,MOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,R2,MOR,random,reg,1.8669776762035084e-38,ttest_ind
molbert,RF,R2,MOR,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,R2,MOR,random,reg,,ttest_rel
molbert,molbert,R2,MOR,random,reg,1,wilcoxon
molbert,molbert,R2,MOR,random,reg,1.0,ttest_ind
molbert,molbert,R2,MOR,random,reg,1.0,ranksums
molbert,grover_base,R2,MOR,random,reg,0.10088050074919476,ttest_rel
molbert,grover_base,R2,MOR,random,reg,0.08971783776750893,wilcoxon
molbert,grover_base,R2,MOR,random,reg,0.10581240697229384,ttest_ind
molbert,grover_base,R2,MOR,random,reg,0.16914646155849145,ranksums
molbert,grover_base_rdkit,R2,MOR,random,reg,3.6008698783483918e-06,ttest_rel
molbert,grover_base_rdkit,R2,MOR,random,reg,5.751653269401829e-06,wilcoxon
molbert,grover_base_rdkit,R2,MOR,random,reg,2.732549098214486e-05,ttest_ind
molbert,grover_base_rdkit,R2,MOR,random,reg,5.101390926008103e-05,ranksums
grover_base,RF,R2,MOR,random,reg,1.0835081090494952e-11,ttest_rel
grover_base,RF,R2,MOR,random,reg,1.9209211049031396e-06,wilcoxon
grover_base,RF,R2,MOR,random,reg,3.3326406369168822e-15,ttest_ind
grover_base,RF,R2,MOR,random,reg,3.6431710502669515e-10,ranksums
grover_base,molbert,R2,MOR,random,reg,0.10088050074919476,ttest_rel
grover_base,molbert,R2,MOR,random,reg,0.08971783776750893,wilcoxon
grover_base,molbert,R2,MOR,random,reg,0.10581240697229384,ttest_ind
grover_base,molbert,R2,MOR,random,reg,0.16914646155849145,ranksums
grover_base,grover_base,R2,MOR,random,reg,,ttest_rel
grover_base,grover_base,R2,MOR,random,reg,1,wilcoxon
grover_base,grover_base,R2,MOR,random,reg,1.0,ttest_ind
grover_base,grover_base,R2,MOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,R2,MOR,random,reg,0.0011621812357654943,ttest_rel
grover_base,grover_base_rdkit,R2,MOR,random,reg,0.001832579947170524,wilcoxon
grover_base,grover_base_rdkit,R2,MOR,random,reg,0.0007748587167972479,ttest_ind
grover_base,grover_base_rdkit,R2,MOR,random,reg,0.0029618532238485373,ranksums
grover_base_rdkit,RF,R2,MOR,random,reg,5.148623017872395e-16,ttest_rel
grover_base_rdkit,RF,R2,MOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,R2,MOR,random,reg,2.156263548688904e-22,ttest_ind
grover_base_rdkit,RF,R2,MOR,random,reg,3.175217248667983e-11,ranksums
grover_base_rdkit,molbert,R2,MOR,random,reg,3.6008698783483918e-06,ttest_rel
grover_base_rdkit,molbert,R2,MOR,random,reg,5.751653269401829e-06,wilcoxon
grover_base_rdkit,molbert,R2,MOR,random,reg,2.732549098214486e-05,ttest_ind
grover_base_rdkit,molbert,R2,MOR,random,reg,5.101390926008103e-05,ranksums
grover_base_rdkit,grover_base,R2,MOR,random,reg,0.0011621812357654943,ttest_rel
grover_base_rdkit,grover_base,R2,MOR,random,reg,0.001832579947170524,wilcoxon
grover_base_rdkit,grover_base,R2,MOR,random,reg,0.0007748587167972479,ttest_ind
grover_base_rdkit,grover_base,R2,MOR,random,reg,0.0029618532238485373,ranksums
grover_base_rdkit,grover_base_rdkit,R2,MOR,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,R2,MOR,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,R2,MOR,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,R2,MOR,random,reg,1.0,ranksums
RF,RF,Pearson_R,MOR,random,reg,,ttest_rel
RF,RF,Pearson_R,MOR,random,reg,1,wilcoxon
RF,RF,Pearson_R,MOR,random,reg,1.0,ttest_ind
RF,RF,Pearson_R,MOR,random,reg,1.0,ranksums
RF,molbert,Pearson_R,MOR,random,reg,2.9485076066466035e-24,ttest_rel
RF,molbert,Pearson_R,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,Pearson_R,MOR,random,reg,1.261096809592606e-35,ttest_ind
RF,molbert,Pearson_R,MOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,Pearson_R,MOR,random,reg,2.8764805867217055e-08,ttest_rel
RF,grover_base,Pearson_R,MOR,random,reg,3.5152372790448263e-06,wilcoxon
RF,grover_base,Pearson_R,MOR,random,reg,6.165551168893985e-10,ttest_ind
RF,grover_base,Pearson_R,MOR,random,reg,1.6616209658834284e-07,ranksums
RF,grover_base_rdkit,Pearson_R,MOR,random,reg,7.449217389511455e-15,ttest_rel
RF,grover_base_rdkit,Pearson_R,MOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,Pearson_R,MOR,random,reg,8.363339769998956e-20,ttest_ind
RF,grover_base_rdkit,Pearson_R,MOR,random,reg,3.175217248667983e-11,ranksums
molbert,RF,Pearson_R,MOR,random,reg,2.9485076066466035e-24,ttest_rel
molbert,RF,Pearson_R,MOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,Pearson_R,MOR,random,reg,1.261096809592606e-35,ttest_ind
molbert,RF,Pearson_R,MOR,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,Pearson_R,MOR,random,reg,,ttest_rel
molbert,molbert,Pearson_R,MOR,random,reg,1,wilcoxon
molbert,molbert,Pearson_R,MOR,random,reg,1.0,ttest_ind
molbert,molbert,Pearson_R,MOR,random,reg,1.0,ranksums
molbert,grover_base,Pearson_R,MOR,random,reg,0.5923091475589264,ttest_rel
molbert,grover_base,Pearson_R,MOR,random,reg,0.5999359281677457,wilcoxon
molbert,grover_base,Pearson_R,MOR,random,reg,0.6102303325521661,ttest_ind
molbert,grover_base,Pearson_R,MOR,random,reg,0.7901470561745594,ranksums
molbert,grover_base_rdkit,Pearson_R,MOR,random,reg,6.353853021752673e-08,ttest_rel
molbert,grover_base_rdkit,Pearson_R,MOR,random,reg,2.603328389538926e-06,wilcoxon
molbert,grover_base_rdkit,Pearson_R,MOR,random,reg,3.419504544108669e-06,ttest_ind
molbert,grover_base_rdkit,Pearson_R,MOR,random,reg,1.5812675719129763e-05,ranksums
grover_base,RF,Pearson_R,MOR,random,reg,2.8764805867217055e-08,ttest_rel
grover_base,RF,Pearson_R,MOR,random,reg,3.5152372790448263e-06,wilcoxon
grover_base,RF,Pearson_R,MOR,random,reg,6.165551168893985e-10,ttest_ind
grover_base,RF,Pearson_R,MOR,random,reg,1.6616209658834284e-07,ranksums
grover_base,molbert,Pearson_R,MOR,random,reg,0.5923091475589264,ttest_rel
grover_base,molbert,Pearson_R,MOR,random,reg,0.5999359281677457,wilcoxon
grover_base,molbert,Pearson_R,MOR,random,reg,0.6102303325521661,ttest_ind
grover_base,molbert,Pearson_R,MOR,random,reg,0.7901470561745594,ranksums
grover_base,grover_base,Pearson_R,MOR,random,reg,,ttest_rel
grover_base,grover_base,Pearson_R,MOR,random,reg,1,wilcoxon
grover_base,grover_base,Pearson_R,MOR,random,reg,1.0,ttest_ind
grover_base,grover_base,Pearson_R,MOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,Pearson_R,MOR,random,reg,0.09213671126229397,ttest_rel
grover_base,grover_base_rdkit,Pearson_R,MOR,random,reg,0.1470395786434527,wilcoxon
grover_base,grover_base_rdkit,Pearson_R,MOR,random,reg,0.08882701612264347,ttest_ind
grover_base,grover_base_rdkit,Pearson_R,MOR,random,reg,0.1205749922602295,ranksums
grover_base_rdkit,RF,Pearson_R,MOR,random,reg,7.449217389511455e-15,ttest_rel
grover_base_rdkit,RF,Pearson_R,MOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,Pearson_R,MOR,random,reg,8.363339769998956e-20,ttest_ind
grover_base_rdkit,RF,Pearson_R,MOR,random,reg,3.175217248667983e-11,ranksums
grover_base_rdkit,molbert,Pearson_R,MOR,random,reg,6.353853021752673e-08,ttest_rel
grover_base_rdkit,molbert,Pearson_R,MOR,random,reg,2.603328389538926e-06,wilcoxon
grover_base_rdkit,molbert,Pearson_R,MOR,random,reg,3.419504544108669e-06,ttest_ind
grover_base_rdkit,molbert,Pearson_R,MOR,random,reg,1.5812675719129763e-05,ranksums
grover_base_rdkit,grover_base,Pearson_R,MOR,random,reg,0.09213671126229397,ttest_rel
grover_base_rdkit,grover_base,Pearson_R,MOR,random,reg,0.1470395786434527,wilcoxon
grover_base_rdkit,grover_base,Pearson_R,MOR,random,reg,0.08882701612264347,ttest_ind
grover_base_rdkit,grover_base,Pearson_R,MOR,random,reg,0.1205749922602295,ranksums
grover_base_rdkit,grover_base_rdkit,Pearson_R,MOR,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Pearson_R,MOR,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Pearson_R,MOR,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Pearson_R,MOR,random,reg,1.0,ranksums
RF,RF,RMSE,DOR,random,reg,,ttest_rel
RF,RF,RMSE,DOR,random,reg,1,wilcoxon
RF,RF,RMSE,DOR,random,reg,1.0,ttest_ind
RF,RF,RMSE,DOR,random,reg,1.0,ranksums
RF,molbert,RMSE,DOR,random,reg,1.4126775129017143e-27,ttest_rel
RF,molbert,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,RMSE,DOR,random,reg,1.6198264113956425e-40,ttest_ind
RF,molbert,RMSE,DOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,RMSE,DOR,random,reg,2.5557566867980947e-16,ttest_rel
RF,grover_base,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,RMSE,DOR,random,reg,1.5004616897185409e-22,ttest_ind
RF,grover_base,RMSE,DOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base_rdkit,RMSE,DOR,random,reg,7.013083491969984e-12,ttest_rel
RF,grover_base_rdkit,RMSE,DOR,random,reg,2.1266360107314253e-06,wilcoxon
RF,grover_base_rdkit,RMSE,DOR,random,reg,3.1950537217465286e-13,ttest_ind
RF,grover_base_rdkit,RMSE,DOR,random,reg,2.792740078926976e-09,ranksums
molbert,RF,RMSE,DOR,random,reg,1.4126775129017143e-27,ttest_rel
molbert,RF,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,RMSE,DOR,random,reg,1.6198264113956425e-40,ttest_ind
molbert,RF,RMSE,DOR,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,RMSE,DOR,random,reg,,ttest_rel
molbert,molbert,RMSE,DOR,random,reg,1,wilcoxon
molbert,molbert,RMSE,DOR,random,reg,1.0,ttest_ind
molbert,molbert,RMSE,DOR,random,reg,1.0,ranksums
molbert,grover_base,RMSE,DOR,random,reg,0.024415823911444683,ttest_rel
molbert,grover_base,RMSE,DOR,random,reg,0.0368261284160903,wilcoxon
molbert,grover_base,RMSE,DOR,random,reg,0.032002780849263855,ttest_ind
molbert,grover_base,RMSE,DOR,random,reg,0.004531054436532459,ranksums
molbert,grover_base_rdkit,RMSE,DOR,random,reg,1.2659623959703553e-10,ttest_rel
molbert,grover_base_rdkit,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,RMSE,DOR,random,reg,2.738137905787003e-12,ttest_ind
molbert,grover_base_rdkit,RMSE,DOR,random,reg,3.6431710502669515e-10,ranksums
grover_base,RF,RMSE,DOR,random,reg,2.5557566867980947e-16,ttest_rel
grover_base,RF,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,RMSE,DOR,random,reg,1.5004616897185409e-22,ttest_ind
grover_base,RF,RMSE,DOR,random,reg,2.8719490663203234e-11,ranksums
grover_base,molbert,RMSE,DOR,random,reg,0.024415823911444683,ttest_rel
grover_base,molbert,RMSE,DOR,random,reg,0.0368261284160903,wilcoxon
grover_base,molbert,RMSE,DOR,random,reg,0.032002780849263855,ttest_ind
grover_base,molbert,RMSE,DOR,random,reg,0.004531054436532459,ranksums
grover_base,grover_base,RMSE,DOR,random,reg,,ttest_rel
grover_base,grover_base,RMSE,DOR,random,reg,1,wilcoxon
grover_base,grover_base,RMSE,DOR,random,reg,1.0,ttest_ind
grover_base,grover_base,RMSE,DOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,RMSE,DOR,random,reg,3.591303332201898e-09,ttest_rel
grover_base,grover_base_rdkit,RMSE,DOR,random,reg,2.603328389538926e-06,wilcoxon
grover_base,grover_base_rdkit,RMSE,DOR,random,reg,1.1113831456186444e-09,ttest_ind
grover_base,grover_base_rdkit,RMSE,DOR,random,reg,2.1104831763424364e-07,ranksums
grover_base_rdkit,RF,RMSE,DOR,random,reg,7.013083491969984e-12,ttest_rel
grover_base_rdkit,RF,RMSE,DOR,random,reg,2.1266360107314253e-06,wilcoxon
grover_base_rdkit,RF,RMSE,DOR,random,reg,3.1950537217465286e-13,ttest_ind
grover_base_rdkit,RF,RMSE,DOR,random,reg,2.792740078926976e-09,ranksums
grover_base_rdkit,molbert,RMSE,DOR,random,reg,1.2659623959703553e-10,ttest_rel
grover_base_rdkit,molbert,RMSE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,molbert,RMSE,DOR,random,reg,2.738137905787003e-12,ttest_ind
grover_base_rdkit,molbert,RMSE,DOR,random,reg,3.6431710502669515e-10,ranksums
grover_base_rdkit,grover_base,RMSE,DOR,random,reg,3.591303332201898e-09,ttest_rel
grover_base_rdkit,grover_base,RMSE,DOR,random,reg,2.603328389538926e-06,wilcoxon
grover_base_rdkit,grover_base,RMSE,DOR,random,reg,1.1113831456186444e-09,ttest_ind
grover_base_rdkit,grover_base,RMSE,DOR,random,reg,2.1104831763424364e-07,ranksums
grover_base_rdkit,grover_base_rdkit,RMSE,DOR,random,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,RMSE,DOR,random,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,RMSE,DOR,random,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,RMSE,DOR,random,reg,1.0,ranksums
RF,RF,MAE,DOR,random,reg,,ttest_rel
RF,RF,MAE,DOR,random,reg,1,wilcoxon
RF,RF,MAE,DOR,random,reg,1.0,ttest_ind
RF,RF,MAE,DOR,random,reg,1.0,ranksums
RF,molbert,MAE,DOR,random,reg,1.4585254063917236e-30,ttest_rel
RF,molbert,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,MAE,DOR,random,reg,3.098738401959986e-44,ttest_ind
RF,molbert,MAE,DOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base,MAE,DOR,random,reg,1.4898054552611187e-17,ttest_rel
RF,grover_base,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,MAE,DOR,random,reg,3.58659610723879e-24,ttest_ind
RF,grover_base,MAE,DOR,random,reg,2.8719490663203234e-11,ranksums
RF,grover_base_rdkit,MAE,DOR,random,reg,8.834534576255876e-14,ttest_rel
RF,grover_base_rdkit,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,MAE,DOR,random,reg,2.7995963093659546e-16,ttest_ind
RF,grover_base_rdkit,MAE,DOR,random,reg,2.4878739798152165e-10,ranksums
molbert,RF,MAE,DOR,random,reg,1.4585254063917236e-30,ttest_rel
molbert,RF,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,MAE,DOR,random,reg,3.098738401959986e-44,ttest_ind
molbert,RF,MAE,DOR,random,reg,2.8719490663203234e-11,ranksums
molbert,molbert,MAE,DOR,random,reg,,ttest_rel
molbert,molbert,MAE,DOR,random,reg,1,wilcoxon
molbert,molbert,MAE,DOR,random,reg,1.0,ttest_ind
molbert,molbert,MAE,DOR,random,reg,1.0,ranksums
molbert,grover_base,MAE,DOR,random,reg,0.012914543986665155,ttest_rel
molbert,grover_base,MAE,DOR,random,reg,0.02067111356691231,wilcoxon
molbert,grover_base,MAE,DOR,random,reg,0.019859985551872957,ttest_ind
molbert,grover_base,MAE,DOR,random,reg,0.003585116859878553,ranksums
molbert,grover_base_rdkit,MAE,DOR,random,reg,1.1833148081892793e-10,ttest_rel
molbert,grover_base_rdkit,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
molbert,grover_base_rdkit,MAE,DOR,random,reg,2.6243371470106933e-12,ttest_ind
molbert,grover_base_rdkit,MAE,DOR,random,reg,3.312882369105413e-10,ranksums
grover_base,RF,MAE,DOR,random,reg,1.4898054552611187e-17,ttest_rel
grover_base,RF,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,MAE,DOR,random,reg,3.58659610723879e-24,ttest_ind
grover_base,RF,MAE,DOR,random,reg,2.8719490663203234e-11,ranksums
grover_base,molbert,MAE,DOR,random,reg,0.012914543986665155,ttest_rel
grover_base,molbert,MAE,DOR,random,reg,0.02067111356691231,wilcoxon
grover_base,molbert,MAE,DOR,random,reg,0.019859985551872957,ttest_ind
grover_base,molbert,MAE,DOR,random,reg,0.003585116859878553,ranksums
grover_base,grover_base,MAE,DOR,random,reg,,ttest_rel
grover_base,grover_base,MAE,DOR,random,reg,1,wilcoxon
grover_base,grover_base,MAE,DOR,random,reg,1.0,ttest_ind
grover_base,grover_base,MAE,DOR,random,reg,1.0,ranksums
grover_base,grover_base_rdkit,MAE,DOR,random,reg,2.0893779464262533e-09,ttest_rel
grover_base,grover_base_rdkit,MAE,DOR,random,reg,2.1266360107314253e-06,wilcoxon
grover_base,grover_base_rdkit,MAE,DOR,random,reg,5.687350918671043e-10,ttest_ind
grover_base,grover_base_rdkit,MAE,DOR,random,reg,1.5336675720484819e-07,ranksums
grover_base_rdkit,RF,MAE,DOR,random,reg,8.834534576255876e-14,ttest_rel
grover_base_rdkit,RF,MAE,DOR,random,reg,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,MAE,DOR,random,reg,2.7995963093659546e-16,ttest_ind
grover_base_rdkit,RF,MAE,DOR,random,reg,2.4878739798152165e-10,ranksums
grover_base_rdkit,molbert,MAE,DOR,random,reg,1.1833148081892793e-10,ttest_rel
